,genre_ids,overview,title,Western,Romance,Horror,TV Movie,Fantasy,Drama,Science Fiction,War,Music,History,Thriller,Comedy,Crime,Mystery,Action,Animation,Family,Adventure
9089,"['Drama', 'Romance', 'Thriller']","When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",Fifty Shades of Grey,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9090,['Drama'],"Prime numbers are divisible only by one and themselves. These numbers are solitary and incomprehensible to others. Alice and Mattia are both ""prime"", both haunted by the tragedies that have marked them in childhood: a skiing accident for Alice which has caused a defect in her leg, and the loss of his twin sister for Matthew.",The Solitude of Prime Numbers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9091,"['Romance', 'Comedy', 'Crime']",Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,Duplicity,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9092,"['Action', 'Thriller', 'Adventure']","A 707 aircraft jetliner, en route from Athens to Rome and then to New York City, is hijacked by Lebanese terrorists, who demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandos have been called in to eliminate all terrorists on the jetliner.",The Delta Force,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9093,"['Action', 'Adventure', 'Comedy', 'Thriller']","Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.",The Big Hit,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
9094,"['Crime', 'Drama', 'Comedy']",A translator working for the police gets involved in the other side of drug dealing.,Mama Weed,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9095,"['Romance', 'Comedy', 'Drama']","After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",In the Land of Women,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9096,"['Animation', 'Family', 'Comedy']","When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",Chicken Little,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9097,"['Comedy', 'Horror', 'Fantasy']",B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,My Name Is Bruce,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9098,"['Adventure', 'Science Fiction', 'Action', 'Horror']","When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",AVP: Alien vs. Predator,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
9099,"['Action', 'Adventure', 'Crime']","When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.",Welcome to the Punch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9100,"['Comedy', 'Romance']","A young newspaper writer returns to her hometown in the English countryside, where her childhood home is being prepped for sale.",Tamara Drewe,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9101,"['Romance', 'Comedy']","Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",Must Love Dogs,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9102,"['Family', 'Comedy']","Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the Munro family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",RV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9103,"['Comedy', 'Romance']",The lives of several couples and singles in New York intertwine over the course of New Year's Eve.,New Year's Eve,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9104,['Horror'],"Rebellious teen Amy defies her parents by going to a trashy carnival that has pulled into town. In tow are her boyfriend, Buzz, and their friends Liz  and Richie. Thinking it would be fun to spend the night in the campy ""Funhouse"" horror ride, the teens witness a murder by a deformed worker wearing a mask. Locked in, Amy and her friends must evade the murderous carnival workers and escape before it leaves town the next day.",The Funhouse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,['Comedy'],"Claude and Marie Verneuil face a new crisis. The four spouses of their daughters, David, Rachid, Chao and Charles decided to leave France for various reasons. Here they are imagining their lives elsewhere.",Serial (Bad) Weddings 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9106,"['Animation', 'Family', 'Adventure', 'Comedy']","Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",Planes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
9107,"['Family', 'Animation', 'Adventure']","Mowgli has been living in the man-village with his little stepbrother Ranjan and his best friend Shanti. But the man-cub still has that jungle rhythm in his heart, and he misses his old buddies Baloo and Bagheera. When Mowgli wanders back to the wild for some swingin' fun, he soon finds the man-eating tiger Shere Khan is lurking in the shadows and planning his revenge.",The Jungle Book 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9108,['Comedy'],"Two silent movie actors escape from their film. Forced to find a way to survive in the real world, they will only cause troubles to the people they will meet along the way.",The Comics,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9109,"['Action', 'Thriller', 'Adventure', 'Crime']","When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",Into the Blue,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
9110,"['Adventure', 'Action', 'Animation']","A 6th-century Scandinavian warrior named Beowulf embarks on a mission to slay the man-like ogre, Grendel.",Beowulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9111,['Comedy'],"After 5 years of marriage, Ben is still madly in love. Until the day he discovers in public that his wife is cheating on him: humiliated and dumped in the process.",Divorce Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9112,"['Horror', 'Thriller']","Two journalists set out to document their friend's journey to reunite with his estranged sister. They track her to an undisclosed location where they are welcomed into the remote world of ""Eden Parish,"" a self-sustained rural utopia composed of nearly two hundred members and overseen by a mysterious leader known only as ""Father."" It quickly becomes evident to the newcomers that this paradise may not be as it seems. Eden Parish harbors a twisted secret. What started as just another documentary shoot soon becomes a fight for survival.",The Sacrament,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9113,"['Horror', 'Thriller']","Eight years have passed since the events of the second film. Chucky has been resurrected once again and seeks revenge on Andy, his former owner, who is now a teenager enrolled in military school.",Child's Play 3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9114,"['Comedy', 'Crime', 'Thriller']","A shy bank clerk orders a Russian mail order bride, and finds his life turned upside down.",Birthday Girl,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
9115,"['Thriller', 'Horror']","On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",Red Dot,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9116,"['Drama', 'History']","Follow the launch of Lamborghini’s career as a manufacturer of tractors, a creator of military vehicles during World War II, and the designer of Lamborghini cars, which he launched in 1963 as the high-end sports car company Automobili Lamborghini.",Lamborghini: The Man Behind the Legend,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9117,['Comedy'],"Ernesto and Filippo, two high school teachers, couldn’t be more different: Filippo is a cheerful liberal who is constantly online. Handsome and youthful, he is a serial seducer on the social networks. Ernesto, instead is a stern conservative, rigorously computerless. He is probably the last person around who still has a first-generation cell phone and his teaching methods are very traditional. They used to be best friends but an unresolved fight kept them far apart, until the day fate intervened and they found themselves teaching at the same school. Their opposite viewpoints will soon and inevitably lead to a new clash. The internet will force them to deal with their past, which resurfaces in the shape of Nina, a young woman who conducts an experiment on them: Filippo must try to leave the world of Internet and Ernesto must try to enter it.",Ignorance Is Bliss,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9118,"['Animation', 'Comedy', 'Family']",Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,Free Birds,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9119,"['Drama', 'Comedy', 'Romance']","The story of a normal Italian family in which come out the dreams of those who have lost their possibilities and of those who want to realize them. Carlo and Giulia are a married couple who have each given up their aspirations in order to live an average life. Their 19-year-old son, Paolo, is having trouble finding an identity, while their 18-year-old daughter, Valentina, has already figured out how to use sex to her advantage. The family goes through a crisis when Carlo begins having an affair, Giulia attempt to seduce the director of a local stage production she is in, and Valentina does what she does best to land an audition for a TV show","Remember Me, My Love",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9120,"['Crime', 'Thriller', 'Action', 'Drama']","Caught in the crosshairs of police corruption and Marseille’s warring gangs, a loyal cop must protect his squad by taking matters into his own hands.",Rogue City,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
9121,"['Thriller', 'Crime', 'Drama', 'Mystery']","In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",Suburbicon,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
9122,"['Action', 'Adventure', 'Thriller']","Propelled to the head of the W Group after the death of his adoptive father, Largo Winch decides, to everyone's surprise, to sell it, and use the proceeds to create an ambitious humanitarian foundation. But on the very same day, he finds himself accused of crimes against humanity by a mysterious witness. To prove his innocence, Largo will have to retrace the steps of his past life, in the heart of the Burmese jungle.",Largo Winch II,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9123,"['Comedy', 'Drama', 'Romance']",A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions.,Solitary Man,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9124,"['Horror', 'Science Fiction', 'Thriller']","A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.",The Signal,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
